Date,V024,V025,V028,V030,V032,V033,V034,V036,V037,V042,V045,V051,V055,V056,V059,V061,V062,V067,V074,V075,V076,V077,V078,V905,V907,V908,V918,V9B6,E016,E017,E018,E019,E020,E023,E025,E026,E027,E028,E030,E031,E032,E034,E036,E039,E042,E043,E044,E045,E046,E047,E048,E049,E050,E051,E052,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,E067,E068,E069,E070,E071,E072,E073,E075,E076,E077,E078,E079,E086,E087,E090,E091,E092,E094,E095,E096,E097,E101,E102,E103,E104,E105,E117,E118,E119,E120,E123,E132,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E152,E153,E154,E155,E156,E157,E158,E160,E163,E165,E167,E168,E170,E171,E174,E175,E176,E180,E181,E182,E185,E187,E188,E189,E202,E207,E208,E209,N001,N002,N003,N004,N005,N007,N008,N010,N011,N012,N014,N015,N016,N017,N018,N019,N022,N024,N025,N026,N029,N030,N031,N032,N034,N035,N036,N037,N038,N045,N046,N054,N055,N056,N057,N059,N064,N070,N072,N073,N075,N076,N077,N078,N080,N081,N082,N089,N090,N091,N092,N093,N097,N098,N099,N100,N101,N102,N103,N112,N115,N116,N117,N118,N119,N120,N121,N122,N124,N125,N126,N127,N128,N129,N130,N131,N132
2015-01-11,458188.467,1108238.695,0,118275.853,120724.783,107815.118,0,27637.256,453946.284,106218.633,311041.365,16795.832,215000,216091.614,30262.814,600024.063,0,0,0,0,0,0,0,93107.325,140203.043,15442.571,105000,829853.226,17588.464,63820.958,3397.504,1671.806,33367.616,60642.968,4206.567,5710.446,33059.648,0,845.131,7931.353,83884.043,77536.87,28406.268,121347.885,10374.749,6173.178,158258.399,21668.655,229681.752,7601.277,86842.911,17861.911,8499.202,98983.591,1514.362,132552.066,244.808,130186.314,35909.197,14768.004,5128.767,4690.003,1131.933,54986.847,26565.294,47813.851,43830.03,40500,0,5508.318,0,33566.726,12795.49,16038.888,114707.199,2449.246,121501.635,3473.074,368.994,611.45,8539.302,544.327,17606.629,7086.94,9199.299,37549.532,132480.976,688.117,22436.613,4.914,170034.338,102958.716,94226.216,42555.083,158045.051,183788.901,42520.737,36700.365,31250.819,121840.872,0,85064.731,241919.021,38371.897,66296.97,102716.557,66261.318,0,32571.723,38680.937,46961.71,35617.623,66600.717,0,36116.44,0,0,338418.199,73624.97,77186.291,2385.257,0,0,53476.763,0,0,35343.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,442102.382,1131376.897,0,114842.117,89231.361,93139.289,0,25153.423,464602.35,105864.828,311616.455,17067.87,275000,138158.288,29749.187,574170.971,0,0,0,0,0,0,0,96774.819,137251.874,15765.963,105000,833149.896,17556.19,66605.605,3526.114,3024.561,35203.517,58254.047,5758.913,8589.11,37195.367,0,1929.209,8316.582,84286.673,87126.792,28565.115,125742.98,10231.066,8333.513,158258.399,22272.528,224716.08,7570.52,92263.111,19971.641,8338.817,102771.691,1361.401,131185.921,245.793,136698.081,40001.4,14762.868,5489.199,8402.684,1186.646,53223.202,35318.623,59510.752,53876.059,52000,0,6765.664,0,33829.161,15022.918,22390.96,116979.022,2449.246,188704.541,3508.608,412.953,713.687,9790.544,535.61,18653.308,7086.901,9306.483,81649.592,131180.844,800.947,25791.318,0,157939.133,111222.066,95162.916,42512.055,169797.148,185365.266,45689.866,40829.078,33923.552,121360.37,0,86003.789,301427.481,43617.979,92069.649,102111.438,71624.839,0,39937.203,40078.323,47035.366,43134.691,69401.9,0,36821.711,0,0,344120.149,74389.848,82211.748,3422.87,0,0,52269.129,0,0,43255.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13,471946.21,1105523.043,0,107231.594,122929.85,123192.559,0,25074.214,473103.991,106850.827,274652.261,17102.626,285000,164165.008,29139.326,569499.183,0,0,0,0,0,0,0,90567.96,137707.902,15407.326,85000,833491.028,19959.554,65480.162,3570.229,2986.122,38478.8,63461.989,3432.872,8826.645,38471.396,0,1813.66,8214.796,83128.917,84236.82,27446.069,128824.033,10392.613,9792.674,157290.521,21089.2,227618.89,7252.265,91273.929,20161.555,8422.211,105965.509,1386.422,113755.152,247.61,137345.903,39687.833,14214.113,5895.456,8915.895,1282.33,60407.641,39139.537,63738.066,53348.475,52000,0,6718.494,0,34319.919,14280.725,23457.192,114506.061,2449.246,189848.529,4689.337,399.776,673.227,9859.905,429.092,18848.639,7152.66,8689.077,88151.495,132241.139,817.525,25607.575,0.509,146047.667,110395.349,95310.484,42284.49,169963.414,196986.016,46552.079,39411.924,34520.847,122033.903,0,88788.069,306386.519,42398.126,77150.508,101887.193,71023.17,0,40097.511,40405.393,47163.791,42489.79,59317.963,0,36027.323,0,0,341907.693,72843.077,80575.848,3422.87,0,0,53290.583,0,0,44715.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14,468278.875,1165008.22,0,99992.296,163533.68,93139.289,0,27055.681,474826.898,105507.727,312541.027,16966.191,250000,215604.435,29323.42,616319.403,0,0,0,0,0,0,0,96776.496,137045.65,15201.003,60000,833076.396,19906.972,67030.086,3229.468,3008.605,37728.042,65903.353,3737.901,8613.162,43086.509,0,2224.41,8092.308,82960.764,84494.551,27252.561,90925.505,9856.306,8891.024,158258.399,20184.308,216580.734,8152.936,93596.477,20171.869,8797.53,105949.549,1380.024,112913.391,242.443,138440.294,40161.583,13785.76,5385.856,8966.933,1288.809,61297.698,38491.287,65913.19,53347.777,52000,0,6731.911,0,33081.356,10640.152,23808.582,110885.62,2449.249,196616.594,4726.857,387.478,671.274,9107.873,378.419,15261.5,7144.953,8137.35,89193.508,132141.097,814.197,26771.764,0,160684.955,92078.02,95943.037,42322.527,171384.112,198538.499,46225.678,39911.374,31970.757,123572.225,0,86421.648,300985.026,63846.589,89780.107,101116.261,11603.343,0,40218.351,40981.386,47648.567,44928.727,71055.799,0,36750.467,0,0,343110.146,72511.83,83023.462,3422.87,0,0,52639.014,0,0,43976.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-15,499831.437,1168960.736,0,103154.647,109725.824,93139.289,0,26850.732,474749.879,106338.554,313473.105,17010.096,250000,213296.355,30721.937,621542.985,0,0,0,0,0,0,0,97053.303,136408.676,15362.605,60000,825118.628,19334.462,65868.978,2911.953,2888.499,36897.29,67352.012,4460.186,8457.149,41941.83,0,2038.538,8307.917,89791.413,83736.145,26742.892,100290.355,9889.646,8811.808,158258.389,22557.197,234671.419,7640.094,96207.887,21118.72,8733.096,105356.783,1429.814,133808.981,262.411,138307.725,39507.489,13469.194,5991.875,8583.251,1240.902,63158.9,40164.375,66153.01,53457.924,52000,0,6682.226,0,34808.662,14807.102,24183.427,111538.266,2226.467,193279.203,4723.525,375.825,718.84,10241.75,372.902,16580.05,7110.449,6719.174,90807.577,131396.261,889.061,26137.477,0.811,161418.156,83943.147,96495.001,24459.734,173192.207,200578.024,45981.02,40745.283,30549.263,121118.12,0,86256.914,300985.026,72534.748,90209.453,101181.667,22747.255,0,40065.092,40977.556,47989.158,46085.431,71162.345,0,37321.89,0,0,348319.75,74063.776,84038.21,3422.87,0,0,53287.225,0,0,44394.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-16,472677.604,1146098.287,0,104740.053,68288.5,92090.563,0,26015.527,464241.521,106115.086,308817.127,17071.853,205000,219685.512,31351.429,626766.568,0,0,0,0,0,0,0,93811.537,125365.834,14797.069,60000,825868.494,17217.686,65026.949,2870.866,2897.455,34485.473,61275.031,4319.561,8036.226,39056.393,0,2257.165,8082.116,85570.258,80879.841,27186.643,141052.019,9861.838,7533.38,158258.389,21779.39,229652.791,8202.928,101461.535,19298.556,8383.336,103712.971,1387.993,135024.043,264.957,136243.165,39091.58,13870.476,6129.356,7075.796,1205.456,63969.963,37441.502,62183.422,53263.477,52000,0,6409.844,0,37108.376,14411.857,22573.787,113830.257,1723.883,183276.157,4635.322,219.698,717.746,9732.434,382.557,15431.185,6953.796,6571.861,85053.124,133975.529,828.384,24884.229,4.981,161336.58,85817.782,98359,0,173871.105,189156.178,45716.956,39139.233,31045.847,120888.855,0,86523.144,296025.988,65763.867,81277.074,100868.603,65504.908,0,37402.286,39734.009,37366.288,45871.514,68928.017,0,37521.152,0,0,349792.139,73329.738,81216.708,2385.257,0,0,52946.079,0,0,44118.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-17,454600.886,1171918.563,0,114033.459,78733.554,107815.118,0,25877.771,462901.6,105507.43,307617.882,16886.313,240000,218963.645,31114.03,652567.962,0,0,0,0,0,0,0,96672.83,125998.941,15756.126,60000,826180.045,13532.75,62044.976,2865.484,2292.76,32176.484,60310.512,5631.091,6038.994,33150.692,0,1730.605,8080.55,82769.884,78031.211,27453.537,158591.186,9863.241,6140.505,158258.399,20677.57,227193.347,7931.426,100383.439,16320.381,8676.515,98408.146,1424.413,132401.429,241.336,128821.97,35136.882,14242.659,6705.931,4680.45,1237.542,60045.656,27375.766,49121.471,46278.412,45000,0,5033.461,0,35966.626,12738.893,18883.057,104767.921,2798.418,138606.978,3828.117,191.639,663.36,8847.632,458.172,14514.503,7089.075,6305.272,83225.26,134293.374,805.267,24209.754,9.485,157869.081,99233.843,91087.681,15083.369,163750.822,180509.203,41135.321,39761.028,31040.82,126731.25,0,85143.627,285887.208,60148.543,67491.53,88158.182,71665.196,0,37388.89,36291.237,20466.235,37897.581,64363.748,0,35422.242,0,0,349123.52,72718.36,73865.635,2385.257,0,0,52921.579,0,0,39908.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,433244.923,1180217.286,0,121121.628,68235.747,92090.563,0,24171.394,453790.136,105916.992,308386.577,11935.57,195000,214497.247,30683.1,621542.985,0,0,0,0,0,0,0,92382.06,123312.844,15363.35,60000,831933.534,13719.049,53493.115,2885.467,1641.616,30532.337,63100.721,3256.087,6175.638,30905.152,0,1354.286,7890.684,81861.878,71261.379,25769.685,166034.219,9850.366,6010.862,158258.399,20368.124,224367.28,7731.424,98925.674,16932.437,8056.103,94851.043,1525.295,135226.177,233.061,128593.165,34564.886,15295.02,5980.683,4404.472,1239.331,50793.9,27289.821,48654.919,45507.508,42500,0,5353.228,0,31836.035,12201.781,16453.089,106562.695,2580.007,120589.329,3557.151,365.026,1005.188,8059.005,568.137,15774.201,7058.8,6188.354,77864.657,132328.591,824.962,23385.904,2.077,158210.949,80599.684,93966.443,32700.683,157343.126,178877.629,42947.808,37368.077,31270.381,124380.282,0,84840.327,241255.863,57606.304,64731.031,80659.644,70467.114,0,37421.321,37624.49,17808.079,33615.863,64875.923,0,35536.936,0,0,339338.489,72676.903,71008.61,2385.257,0,0,52920.926,0,0,33910.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-19,467355.636,1131481.108,0,120825.345,68235.747,93139.289,0,26888.717,464215.144,105901.594,306288.985,13964.368,195000,213005.646,29973.011,621542.985,0,0,0,0,0,0,0,96479.729,128634.864,15263.234,60000,823447.277,15841.971,65416.74,2870.555,3758.301,33277.862,62408.587,5298.886,8502.286,34122.132,0,2440.786,8064.459,86730.14,81393.665,28133.709,164130.431,9844.333,8266.939,158258.399,21479.89,227407.526,7927.484,105653.98,21110.157,8814.83,94653.396,1320.731,136119.061,233.515,137291.952,40648.449,14499.149,6294.997,7989.819,1233.589,56147.594,35832.189,58973.794,51969.613,52000,0,4869.756,0,31452.458,14460.363,20234.816,102596.139,2908.457,188329.134,3486,401.665,690.865,9142.054,599.159,17709.043,7038.924,5791.627,89797.435,132390.963,862.358,27122.467,0,151683.89,111107.899,96226.202,44259.086,171594.742,186406.999,43672.764,38990.313,33447.371,122598.083,0,85853.935,241255.863,62824.988,64876.957,101527.769,70715.45,0,37386.169,39343.452,43031.241,45039.413,68981.993,0,37904.862,0,0,341412.516,71774.363,81828.844,3422.87,0,0,51411.722,0,0,44577.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,437520.583,1142520.236,0,127754.81,78733.554,103622.325,0,25727.309,487330.366,107095.141,305537.996,17016.89,195000,209071.652,30543.036,652567.962,0,0,0,0,0,0,0,96425.508,142168.937,15347.063,60000,826966.493,16030.379,64319.987,4477.911,3754.602,30325.234,67541.769,3093.704,8165.429,33422.352,0,2229.502,7311.09,83181.571,84135.626,28263.377,165091.767,9760.142,8077.827,158258.4,21720.176,220618.367,7999.303,97886.581,16497.273,8904.079,87586.769,1234.777,139274.226,231.518,135336.158,40426.511,14177.551,6625.887,7917.47,1137.042,51169.882,33743.961,58902.695,52648.235,52000,0,4576.057,0,30121.608,14862.801,23808.972,103087.942,2676.648,197248.543,4223.539,351.991,697.618,9143.465,600.625,18172.889,6226.874,6379.289,91060.752,132609.664,999.647,26312.405,0,143069.044,113433.371,97942.903,44165.954,170692.051,181839.867,43490.321,40840.635,33144.518,121885.096,0,85848.333,241255.863,69715.622,68541.507,101547.137,70348.261,0,37365.956,42505.641,46318.013,46950.667,71884.844,0,37883.92,0,0,342710.869,71663.052,84413.889,3422.87,0,0,50786.338,0,0,45404.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,476817.085,1138410.494,0,123133.072,168857.493,89994.167,0,27609.273,474699.236,106921.516,304796.7,17198.86,232000,221562.353,30308.556,603680.887,0,0,0,0,0,0,0,98036.464,145382.364,15523.049,60000,828875.972,15936.1,71755.137,4883.124,3764.549,31045.209,59078.99,4794.954,8189.296,33474.107,0,2145.827,7943.267,79212.485,81673.668,27444.972,164213.306,9810.214,7741.068,158258.4,21833.01,206245.384,7800.678,103094.095,17660.853,8149.393,88173.223,1176.312,137238.62,226.361,136150.664,39915.296,14324.061,5847.272,7779.53,897.446,51949.568,33417.15,59995.026,51949.924,52000,0,4727.541,0,32213.974,14774.788,22226.56,102911.423,2526.417,204164.352,4220.942,340.544,673.074,9288.585,553.679,18137.182,2459.26,6800.995,92613.188,140924.127,790.982,26000.11,0,159504.88,115736.369,97790.308,44298.015,170953.324,184133.805,43572.758,41526.158,28573.761,123465.885,0,85976.625,239397.762,72108.153,85492.04,101619.125,70884.546,0,39878.203,41184.861,45969.102,47472.308,71605.635,0,37944.392,0,0,348267.575,70610.658,84421.306,311.075,0,0,51077.832,0,0,44341.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,413489.481,1145779.508,0,112824.039,168857.493,89994.167,19903.631,29484.76,485165.391,107767.07,305797.888,17172.865,262000,222102.745,29909.133,603785.338,0,0,0,0,0,0,0,97377.661,133538.913,15116.311,60000,830240.893,17311.905,72059.869,4935.561,3683.473,34132.138,67467.656,5871.098,8114.439,38934.321,0,2216.961,8027.028,78015.412,81896.248,25387.653,148268.273,9737.748,7657.891,158258.399,21617.987,207167.456,7816.098,100529.354,18754.158,8408.115,90886.272,1329.914,138940.29,227.602,134900.295,39763.227,13633.181,6068.329,7420.215,942.883,48994.575,37509.824,62743.291,52938.784,52000,0,6467.336,0,32781.203,14881.403,22692.08,106346.301,2838.53,209545.091,4298.372,323.653,690.496,8351.854,536.924,18212.25,6483.204,7161.305,92145.719,141588.907,850.453,26082.245,0,143227.974,114109,98269.417,44273.815,167929.048,191894.695,45400.832,40818.544,33056.299,121898.778,0,86183.201,269151.992,74937.523,106730.877,101337.843,71037.561,0,37577.354,41459.917,47303.989,47468.628,70947.386,0,37935.34,10146.43,0,347748.945,69160.774,86035.991,311.075,0,0,51888.784,0,0,41902.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,456069.348,1105838.654,0,106239.478,168857.493,91776.156,20841.576,24671.756,478286.426,107410.047,306636.426,16759.658,184817,223026.796,30180.057,662281.863,0,0,0,0,0,0,0,99663.001,151401.688,14886.76,60000,829759.008,17517.724,72061.661,4954.752,3560.196,34983.367,64001.937,5647.782,8113.071,41692.793,0,2189.46,7660.341,82196.327,81163.448,27446.708,138895.626,9890.977,7138.985,158258.399,20678.719,211681.867,8205.95,101667.736,19169.871,7930.075,89861.951,1458.243,142558.465,228.176,132339.299,38201.08,13645.448,5767.108,6379.445,966.17,53846.821,41976.427,62259.904,52842.131,52000,0,6578.644,0,36953.104,14822.577,22040.518,101534.483,2691.46,189195.491,4516.843,218.021,746.488,7682.416,440.964,18473.863,7555.444,9468.169,90622.909,138254.26,913.708,26105.489,0,173642.841,98607.268,98255.506,43815.854,168080.359,197726.222,46233.812,41351.98,33097.211,121070.215,0,85371.959,250618.603,64204.508,102061.674,101592.43,69987.83,0,37543.098,38664.692,28818.377,46024.396,71074.028,0,38038.772,36506.694,0,359188.225,70279.214,82244.441,2074.182,0,0,52528.858,0,0,42181.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,436801.643,1186157.916,0,95658.39,169014.696,107500.711,20841.576,24748.619,442520.028,107097.258,312372.741,17042.835,247412,224876.581,30942.363,657003.418,0,0,0,0,0,0,0,95958.343,148575.239,14700.564,60000,821862.327,14871.203,62289.959,4955.506,2906.86,33465.728,61525.576,4269.669,7241.191,36465.821,0,1458.489,7584.102,86336.831,75275.431,26607.869,139131.014,9902.598,5879.42,158258.399,22025.869,199448.708,8272.098,98070.908,16918.56,8717.223,88087.168,1440.7,142796.028,227.048,126555.905,35961.04,13907.568,4725.549,4497.928,1054.831,53522.807,34312.281,51516.52,50249.853,45000,0,5332.968,0,36030.702,12852.949,18418.922,107546.592,2869.034,132438.458,3674.729,172.223,728.923,9001.032,334.495,15152.318,7413.19,8658.072,81352.195,141467.875,851.51,23242.862,5.659,165389.804,89443.594,91996.293,40083.607,152323.019,191908.425,40378.789,37122.629,31744.812,124162.28,0,85562.634,257930.678,79623.089,86381.062,89305.453,68463.297,0,37747.871,34077.177,24616.349,37142.385,64147.843,0,36330.557,44972.123,0,346052.234,71218.268,69430.581,2074.182,0,0,52314.589,0,0,36142.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,449802.142,1177281.509,0,110828.735,153267.985,91776.156,20841.576,23300.492,421418.908,107340.968,310918.5,17053.033,240412,225235.245,30590.933,657059.336,0,0,0,0,0,0,0,97775.751,154892.174,14927.287,60000,828572.604,14532.495,56276.935,4514.499,2295.3,31342.393,65024.692,5248.669,5990.073,31863.232,0,1027.361,7583.195,88133.751,71669.552,25368.842,134578.469,9887.12,5652.511,158258.4,22158.438,209599.545,8417.772,97878.088,16437.852,8750.43,85118.859,1486.355,140631.693,227.311,129721.046,34900.628,14419.965,5331.113,4165.894,1170.85,52344.095,28754.959,48313.14,43109.037,42500,0,5275.231,0,35867.573,12438.878,16603.423,107166.873,2659.116,123137.164,3148.758,353.526,668.118,8189.52,484.826,9706.726,7402.725,6456.334,63284.413,139382.985,836.961,24126.789,2.271,154691.718,84349.05,87754.65,34181.563,155329.309,185131.413,41712.508,36501.201,30313.266,122852.724,0,84790.906,300578.408,80038.721,69910.897,82260.407,67046.375,0,37881.735,30222.688,25722.15,35094.007,59688.201,0,35287.015,47383.703,0,351114.563,71003.397,68871.643,2074.182,0,0,52194.306,0,0,31433.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,398681.767,1187509.976,0,110723.314,121774.564,93139.289,20841.576,27936.868,442520.028,106548.218,308700.291,12429.694,240412,223649.564,30410.121,657059.336,0,0,0,0,0,0,0,100511.073,155846.024,14613.709,60000,821916.985,16696.504,62487.747,3731.639,3698.703,34109.969,67573.29,5645.716,8521.534,38530.911,0,2307.727,7867.12,81454.526,80567.263,28297.908,132494.882,9878.482,7391.974,158258.399,22665.893,205524.757,8564.082,95593.909,18769.559,8306.552,88690.066,1251.942,137978.366,231.139,138340.801,40922.11,14403.472,5444.82,7709.709,1167.861,51365.419,37872.931,59096.258,54472.052,52000,0,6369.934,0,36455.494,14690.28,22650.418,111341.245,2917.316,187983.904,3596.407,377.4,775.915,9621.273,546.337,16997.079,7347.689,6563.802,80339.915,139883.595,797.116,27839.705,4.48,151999.471,106146.979,94889.43,41166.556,156347.371,188879.606,77877.64,39166.237,33828.377,123270.878,0,83857.677,300578.408,80602.034,92346.278,102429.149,69214.482,0,37760.208,32924.819,46007.137,46396.167,64496.825,0,70483.436,47726.296,0,350487.932,71344.772,78444.477,3422.87,0,0,52428.038,0,0,45194.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-27,445315.818,1178792.126,0,115215.694,129490.188,93139.289,20841.576,27996.777,464674.094,106340.28,308135.548,17238.923,265000,224024.113,30252.836,652880.258,0,0,0,0,0,0,0,98731.171,151784.012,14193.188,60000,823467.049,16372.198,63608.851,3292.553,3482.432,32722.617,60490.708,4631.907,8354.228,34003.206,0,1990.958,8049.018,85258.497,84491.887,27261.105,130645.937,9904.838,7428.202,158258.4,22328.068,208458.605,8357.96,98777.058,18273.585,7711.293,91468.454,1273.815,138648.758,254.668,139498.561,40527.918,14079.822,5433.053,7691.924,1159.439,49680.261,35883.986,60181.222,54698.461,52000,0,6035.417,0,39661.689,15208.221,23335.592,110226.884,2785.747,163266.397,4483.037,414.397,777.513,9621.733,494.37,16202.413,7229.334,6715.507,80530.817,141392.463,1049.72,27522.323,7.562,168303.214,106700.304,93754.905,41372.777,158791.642,185003.984,72955.675,40774.705,31499.556,124323.831,0,85007.213,307357.282,78250.798,86832.43,102299.271,69770.294,0,40549.98,36182.676,46539.648,44829.106,64990.604,0,74943.704,47384.549,0,357234.447,70721.081,81239.818,3422.87,0,0,52282.074,0,0,43999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
